DATE,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW
20140219,2.1,0,0,0
20140220,1.2,0,0,0
20140221,0.9,0,0,0
20140222,2.2,0,0,0
20140223,3.1,0,0,0
20140224,4.1,0,0,0
20140225,5.7,0,0,0
20140226,8.4,0,0,0
20140227,7.7,0,0,0
20140228,6.7,0,0,0
20140301,6,0,0,0
20140302,4.5,0,0,0
20140303,5.2,0,0,0
20140304,6.3,0,0,0
20140305,1.4,0,0,0
20140306,0.3,0,0,0
20140307,-0.6,0,0,0
20140308,2,0,0,0
20140309,1.4,2.2,1.9,1.9
20140310,1.5,0,0,0
20140311,4.5,0,0,0
20140312,6.9,0.2,0,0
20140313,5.2,0,0,0
20140314,3.4,0,0,0
20140315,6.8,0,0,0
20140316,11.3,0,0,0
20140317,12.6,0.5,0,0
20140318,10.5,0.4,0,0
20140319,9.6,0,0,0
20140320,6.3,0.4,0,0
20140321,5.9,0,0,0
20140322,8.6,0,0,0
20140323,9.6,0,0,0
20140324,10.9,0,0,0
20140325,14.6,0,0,0
20140326,15.4,0,0,0
20140327,13.5,0,0,0
20140328,16.6,0,0,0
20140329,15,3.5,0,0
20140330,14.9,0,0,0
20140331,14.5,0,0,0
20140401,15.6,0,0,0
20140402,15.5,0,0,0
20140403,10.2,0.5,0,0
20140404,6.6,0,0,0
20140405,6.2,0,0,0
20140406,7.4,0,0,0
20140407,10.3,0,0,0
20140408,11.9,0,0,0
20140409,10.3,0,0,0
20140410,12.5,0,0,0
20140411,13.6,0,0,0
20140412,14.3,0,0,0
20140413,17.2,0,0,0
20140414,16.3,0,0,0
20140415,12.9,0,0,0
20140416,14,0,0,0
20140417,14.7,3,0,0
20140418,15.9,0,0,0
20140419,14,0,0,0
20140420,14.6,0,0,0
20140421,15.1,0,0,0
20140422,16,0,0,0
20140423,17.2,0,0,0
20140424,18.6,0,0,0
20140425,19,0,0,0
20140426,18.7,0,0,0
20140427,15.6,8.5,0,0
20140428,13.6,13.5,0,0
20140429,15,5.5,0,0
20140430,16.1,0,0,0
20140501,16,0,0,0
20140502,15.7,1,0,0
20140503,13.1,0,0,0
20140504,12.3,0.2,0,0
20140505,11.3,0,0,0
20140506,13.1,0,0,0
20140507,15.7,2,0,0
20140508,14.5,4,0,0
20140509,16.8,0,0,0
20140510,20.5,0,0,0
20140511,18.9,23,0,0
20140512,16.4,10,0,0
20140513,19.2,0,0,0
20140514,19.6,0,0,0
20140515,18.2,0.3,0,0
20140516,19,0,0,0
20140517,20,0,0,0
20140518,20.3,0,0,0
20140519,20,0,0,0
20140520,21.5,0,0,0
20140521,20.1,0,0,0
20140522,20.9,0,0,0
20140523,22,0,0,0
20140524,21.3,0,0,0
20140525,20.5,21,0,0
20140526,19.4,1.5,0,0
20140527,22.8,0,0,0
20140528,24,0,0,0
20140529,23.2,0,0,0
20140530,24.8,0,0,0
20140531,26.2,0,0,0
20140601,24.7,0,0,0
20140602,22.6,2,0,0
20140603,18.7,33,0,0
20140604,22.8,0,0,0
20140605,22.9,0,0,0
20140606,24.4,0,0,0
20140607,23.5,0,0,0
20140608,21.4,0,0,0
20140609,22.9,0,0,0
20140610,23.6,5.5,0,0
20140611,20.5,19,0,0
20140612,21.2,0.1,0,0
20140613,21.3,0,0,0
20140614,22.5,0,0,0
20140615,23.2,0,0,0
20140616,23.9,0,0,0
20140617,24.5,3.5,0,0
20140618,24.4,0.1,0,0
20140619,22.5,0,0,0
20140620,24.2,1.5,0,0
20140621,23.1,8.5,0,0
20140622,23.7,0.4,0,0
20140623,21,24.5,0,0
20140624,22.9,0,0,0
20140625,23.8,0,0,0
20140626,24.4,0,0,0
20140627,24.1,0,0,0
20140628,23.8,0,0,0
20140629,24.1,0,0,0
20140630,25.3,0,0,0
20140701,26,0,0,0
20140702,25.7,20.5,0,0
20140703,22.6,2,0,0
20140704,26.8,0,0,0
20140705,25.7,0,0,0
20140706,25.7,0,0,0
20140707,27.1,0,0,0
20140708,25.9,0.2,0,0
20140709,27.6,0.5,0,0
20140710,28.9,0,0,0
20140711,27.1,0,0,0
20140712,25.3,0,0,0
20140713,25.4,0,0,0
20140714,26.4,0,0,0
20140715,26.8,0,0,0
20140716,26.6,0,0,0
20140717,25.9,0.2,0,0
20140718,26.1,1.5,0,0
20140719,27,0,0,0
20140720,27.9,0,0,0
20140721,27.3,0,0,0
20140722,25.9,16.5,0,0
20140723,23.6,55,0,0
20140724,21.9,48,0,0
20140725,27.5,59.5,0,0
20140726,22.6,2.5,0,0
20140727,25,0,0,0
20140728,26.6,0,0,0
20140729,26.5,0,0,0
20140730,28.6,0,0,0
20140731,28.6,1.5,0,0
20140801,30.2,0,0,0
20140802,31.4,0,0,0
20140803,26.5,13,0,0
20140804,26.4,6.5,0,0
20140805,26.6,0,0,0
20140806,24.4,10.5,0,0
20140807,24.7,0.2,0,0
20140808,26.1,0,0,0
20140809,26.5,0,0,0
20140810,23.4,42.5,0,0
20140811,23.7,0,0,0
20140812,25.8,0,0,0
20140813,24.2,0,0,0
20140814,22.3,0.5,0,0
20140815,24.9,0,0,0
20140816,26.1,0,0,0
20140817,24,3,0,0
20140818,22.3,11.5,0,0
20140819,22.3,4.5,0,0
20140820,24.8,0.5,0,0
20140821,23.1,46.5,0,0
20140822,24.7,15,0,0
20140823,25.2,0.5,0,0
20140824,25.6,0.1,0,0
20140825,25.9,0,0,0
20140826,25.4,11.5,0,0
20140827,24.6,0,0,0
20140828,25.1,0,0,0
20140829,25.2,6.5,0,0
20140830,24.6,0,0,0
20140831,24.1,0,0,0
20140901,24.1,1.5,0,0
20140902,23.1,6,0,0
20140903,19.1,57.5,0,0
20140904,22.4,0,0,0
20140905,23.8,0,0,0
20140906,25.2,0,0,0
20140907,25.3,0,0,0
20140908,24.8,0,0,0
20140909,23.3,0,0,0
20140910,22.4,0,0,0
20140911,23.3,0,0,0
20140912,21.3,0.1,0,0
20140913,23.1,0,0,0
20140914,23,0,0,0
20140915,23.1,0,0,0
20140916,21.3,0,0,0
20140917,20.2,0,0,0
20140918,20.6,0,0,0
20140919,21.4,0,0,0
20140920,21.6,0,0,0
20140921,20.2,0,0,0
20140922,21.4,0,0,0
20140923,23,0,0,0
20140924,20.3,6.5,0,0
20140925,22.2,0,0,0
20140926,21,0,0,0
20140927,21.4,0,0,0
20140928,21.7,0.5,0,0
20140929,19.4,16,0,0
20140930,18.9,0,0,0
20141001,19.2,0,0,0
20141002,18.1,9,0,0
20141003,16.1,0,0,0
20141004,16.9,0,0,0
20141005,17.1,0,0,0
20141006,16.6,0,0,0
20141007,16.1,0,0,0
20141008,16.7,0,0,0
20141009,18.6,0,0,0
20141010,19,0,0,0
20141011,19.4,0,0,0
20141012,21.2,0,0,0
20141013,17.4,0,0,0
20141014,13.8,0,0,0
20141015,13.8,0,0,0
20141016,13.2,2.5,0,0
20141017,13.6,0,0,0
20141018,15.5,0,0,0
20141019,17,0,0,0
20141020,14.4,21.5,0,0
20141021,13.8,18.5,0,0
20141022,13.6,0,0,0
20141023,13.8,0,0,0
20141024,15.1,0,0,0
20141025,16.5,0,0,0
20141026,16,0.5,0,0
20141027,10.7,0,0,0
20141028,10.2,0,0,0
20141029,12.1,0,0,0
20141030,14.2,0,0,0
20141031,15,0.2,0,0
20141101,17.3,0,0,0
20141102,12,2.5,0,0
20141103,9.3,0,0,0
20141104,11.3,0,0,0
20141105,12.4,0,0,0
20141106,13.5,0.5,0,0
20141107,9.8,0,0,0
20141108,9.9,0,0,0
20141109,10,0,0,0
20141110,9.4,0,0,0
20141111,9.4,2,0,0
20141112,6,5,0,0
20141113,-0.2,0,0,0
20141114,4.2,0,0,0
20141115,4.1,0,0,0
20141116,6.6,1,0,0
20141117,6.2,1.5,0,0
20141118,5,0,0,0
20141119,5.6,0,0,0
20141120,7.9,0,0,0
20141121,11.3,0,0,0
20141122,11,4,0,0
20141123,9,0,0,0
20141124,9.8,0,0,0
20141125,10.2,0,0,0
20141126,11,0,0,0
20141127,10.4,0,0,0
20141128,8.8,18,0,0
20141129,8.3,0,0,0
20141130,9.1,7,0,0
20141201,-1.1,0.5,0.3,0.3
20141202,-5.4,0,0,0
20141203,-3.3,0.9,1.7,1.7
20141204,-4.6,0,0,0
20141205,-6.6,0,0,0
20141206,-5.6,0,0,0
20141207,-3.4,0,0,0
20141208,-1.6,0,0,0
20141209,-2.4,0,0,0
20141210,1.6,2,0,0
20141211,-1.5,0.5,0,0
20141212,-3.8,0.1,0.2,0.2
20141213,-5.2,0,0,0.2
20141214,-3.6,0,0,0
20141215,-0.1,10.5,3.5,3.5
20141216,-4.9,0,0,2.7
20141217,-9,0,0,2
20141218,-8.3,0,0,1.8
20141219,-3.8,0.9,1,2.2
20141220,-1.7,2,0.7,2.9
20141221,-6.4,0,0,1.8
20141222,-4.7,0.3,0.6,2.1
20141223,-1.3,0,0,1.1
20141224,1.7,0.2,0,0.5
20141225,-2.6,0,0,0
20141226,-3.2,0,0,0
20141227,-1.8,0,0,0
20141228,-0.8,0,0,0
20141229,2.9,0,0,0
20141230,1.9,0,0,0
20141231,-1.9,0,0,0
20150101,-7.7,0,0,0
20150102,-6,0,0,0
20150103,-2.7,0,0,0
20150104,2.5,0,0,0
20150105,3.7,0.4,0,0
20150106,-3.2,3,0,0
20150107,-5.5,0,0,0
20150108,-5.1,0,0,0
20150109,-2.1,0,0,0
20150110,-0.3,0,0,0
20150111,-0.4,0,0,0
20150112,-2.7,0,0,0
20150113,0.2,0,0,0
20150114,2.5,0,0,0
20150115,2.8,0,0,0
20150116,0.8,0.3,0,0
20150117,-4.1,0,0,0
20150118,-1.3,4,5.1,5.1
20150119,-0.1,0.1,0.1,4.6
20150120,-0.9,0,0,0.5
20150121,2.6,0,0,0
20150122,3.1,0,0,0
20150123,1.2,0,0,0
20150124,3.7,0,0,0
20150125,3,3,0,0
20150126,3.6,0.5,0,0
20150127,-3.6,0,0,0
20150128,-4.1,0,0,0
20150129,-1.1,0,0,0
20150130,-3.3,0,0,0
20150131,-4.5,0,0,0
20150201,-3,0,0,0
20150202,-0.6,0,0,0
20150203,0.6,0,0,0
20150204,0.4,0,0,0
20150205,-0.1,0,0,0
20150206,0.4,0,0,0
20150207,1.2,0,0,0
20150208,-9.8,0,0,0
20150209,-5.7,0.2,0.3,0.3
20150210,1.7,0,0,0.2
20150211,2.7,0,0,0
20150212,-2.2,0,0,0
20150213,-1.6,0,0,0
20150214,2,0,0,0
20150215,7.9,0,0,0
20150216,5,10.5,0,0
20150217,1.9,0.5,0,0
20150218,0.8,0,0,0
20150219,2.2,0,0,0
20150220,5.2,0,0,0
20150221,5.7,8,0,0
20150222,3.5,2.5,0,0
20150223,0.9,0,0,0
20150224,2.1,0,0,0
20150225,5.4,0.5,0,0
20150226,1.2,0.5,0,0
20150227,-1.3,0,0,0
20150228,2.7,0,0,0
20150301,2.4,0,0,0
20150302,3.9,0,0,0
20150303,2.8,5.5,0,0
20150304,-2.1,0,0,0
20150305,-0.3,0,0,0
20150306,2.9,0,0,0
20150307,4.2,0,0,0
20150308,7.7,0,0,0
20150309,2.2,0,0,0
20150310,-3.4,0,0,0
20150311,0.4,0,0,0
20150312,2.1,0,0,0
20150313,5.6,0.1,0,0
20150314,4.3,0,0,0
20150315,5.5,0,0,0
20150316,9.8,0,0,0
20150317,10.7,0,0,0
20150318,10.7,1.5,0,0
20150319,12.4,0,0,0
20150320,13.4,0,0,0
20150321,11.7,0,0,0
20150322,8.3,0,0,0
20150323,4.6,0,0,0
20150324,5.4,0,0,0
20150325,6.5,0,0,0
20150326,7.9,0,0,0
20150327,9.1,0,0,0
20150328,9.7,0,0,0
20150329,10.5,0,0,0
20150330,13.2,0,0,0
20150331,12.9,2.5,0,0
20150401,12.9,2.5,0,0
20150402,14.8,28,0,0
20150403,10.6,3.5,0,0
20150404,13.5,0,0,0
20150405,10.5,0.5,0,0
20150406,10.3,0,0,0
20150407,8.4,0,0,0
20150408,8.3,0,0,0
20150409,9.6,0,0,0
20150410,11.6,0,0,0
20150411,13.5,0,0,0
20150412,14.9,0,0,0
20150413,12,6.5,0,0
20150414,6.9,10.5,0,0
20150415,11.1,1,0,0
20150416,9.9,7,0,0
20150417,10.5,0,0,0
20150418,15.2,0,0,0
20150419,14.5,12,0,0
20150420,12.2,5.5,0,0
20150421,14,0,0,0
20150422,14.2,0,0,0
20150423,14.5,0,0,0
20150424,15.7,0,0,0
20150425,15.9,0,0,0
20150426,17.3,0,0,0
20150427,18.5,0,0,0
20150428,20.3,0,0,0
20150429,17,3.5,0,0
20150430,21.2,0,0,0
20150501,21,0,0,0
20150502,20.7,0.5,0,0
20150503,18.3,3.5,0,0
20150504,16.1,0,0,0
20150505,14.2,0,0,0
20150506,15.4,0,0,0
20150507,16.5,0,0,0
20150508,16.7,0,0,0
20150509,17.6,0,0,0
20150510,19.1,0,0,0
20150511,18.4,14,0,0
20150512,13.3,9.5,0,0
20150513,17.4,0,0,0
20150514,20.4,0,0,0
20150515,19.1,0,0,0
20150516,18,0,0,0
20150517,18.6,0,0,0
20150518,17.7,0,0,0
20150519,14.8,1,0,0
20150520,16.3,0,0,0
20150521,18.7,0,0,0
20150522,20,0,0,0
20150523,20.6,0,0,0
20150524,21,0,0,0
20150525,20.8,0,0,0
20150526,21.5,0,0,0
20150527,23.2,0,0,0
20150528,24.3,0,0,0
20150529,23.8,0,0,0
20150530,19.8,0.4,0,0
20150531,22.1,0,0,0
20150601,21.7,0,0,0
20150602,23.1,0,0,0
20150603,23.3,0,0,0
20150604,24.2,0,0,0
20150605,19.1,1,0,0
20150606,22.4,0,0,0
20150607,23.4,0,0,0
20150608,22.4,0,0,0
20150609,22.2,0,0,0
20150610,25.3,0,0,0
20150611,24.6,7.5,0,0
20150612,23.6,0.5,0,0
20150613,24.7,0.5,0,0
20150614,22.8,15.5,0,0
20150615,24.2,0,0,0
20150616,25,0,0,0
20150617,23.4,9.5,0,0
20150618,24.8,3,0,0
20150619,24.5,0,0,0
20150620,19.6,44.5,0,0
20150621,22.4,0,0,0
20150622,24,0,0,0
20150623,24.7,0,0,0
20150624,25.7,0,0,0
20150625,24.8,2,0,0
20150626,21,12.5,0,0
20150627,25.2,0,0,0
20150628,25.4,0,0,0
20150629,25.7,0,0,0
20150630,24.4,2.5,0,0
20150701,23.7,0.5,0,0
20150702,23.7,0,0,0
20150703,23.3,0,0,0
20150704,24.1,0,0,0
20150705,24.2,0,0,0
20150706,25.3,0,0,0
20150707,25.6,0,0,0
20150708,23.4,0.5,0,0
20150709,26.5,0,0,0
20150710,29.2,0,0,0
20150711,30.4,0,0,0
20150712,24.8,29,0,0
20150713,23.1,10,0,0
20150714,26.1,0,0,0
20150715,27.9,0,0,0
20150716,24.7,0,0,0
20150717,23.6,0,0,0
20150718,24.3,0.5,0,0
20150719,25.1,5,0,0
20150720,27.5,0,0,0
20150721,27,11,0,0
20150722,27.7,1,0,0
20150723,26.9,16,0,0
20150724,24.7,26.5,0,0
20150725,25,80,0,0
20150726,26,40.5,0,0
20150727,26.2,1.5,0,0
20150728,27.7,0,0,0
20150729,26.7,4,0,0
20150730,28.6,0,0,0
20150731,27.9,0,0,0
20150801,28.2,0,0,0
20150802,26.5,16.5,0,0
20150803,27.9,0,0,0
20150804,27.5,0,0,0
20150805,28.6,0.1,0,0
20150806,29.3,0,0,0
20150807,28.9,11,0,0
20150808,26.6,7.5,0,0
20150809,26.7,0,0,0
20150810,27,0,0,0
20150811,26.8,0,0,0
20150812,27.3,0,0,0
20150813,26.5,0,0,0
20150814,26.9,0,0,0
20150815,27.1,0.1,0,0
20150816,25.8,29,0,0
20150817,26.6,0,0,0
20150818,27.9,0,0,0
20150819,26.8,0,0,0
20150820,25.4,0.4,0,0
20150821,25.2,2.5,0,0
20150822,25.5,0,0,0
20150823,26.3,0,0,0
20150824,26.3,0,0,0
20150825,21.7,5.5,0,0
20150826,21.9,0,0,0
20150827,24.7,0,0,0
20150828,23.2,0.3,0,0
20150829,24.4,0,0,0
20150830,24.9,0,0,0
20150831,25.9,0,0,0
20150901,25.9,0,0,0
20150902,23.9,0.5,0,0
20150903,23.9,18,0,0
20150904,24.8,0,0,0
20150905,21.9,5,0,0
20150906,22.2,0,0,0
20150907,22.6,0,0,0
20150908,22.7,0,0,0
20150909,22.4,0,0,0
20150910,22.4,0,0,0
20150911,21,2.5,0,0
20150912,19.2,0,0,0
20150913,20.2,0,0,0
20150914,22.1,0,0,0
20150915,22.8,0,0,0
20150916,21.6,0,0,0
20150917,21.4,0,0,0
20150918,21.9,0,0,0
20150919,22.3,0,0,0
20150920,22.1,0,0,0
20150921,22.6,0,0,0
20150922,23.9,0,0,0
20150923,22,0,0,0
20150924,23.4,0,0,0
20150925,23.4,0,0,0
20150926,22.4,0,0,0
20150927,21.9,0,0,0
20150928,21.4,0,0,0
20150929,22.1,0,0,0
20150930,21.3,0,0,0
20151001,16.3,35,0,0
20151002,16.5,0,0,0
20151003,19.2,0,0,0
20151004,16.6,0,0,0
20151005,18,0,0,0
20151006,18.7,0,0,0
20151007,19.6,0,0,0
20151008,20.1,0,0,0
20151009,16.2,0,0,0
20151010,12.8,3.5,0,0
20151011,10.8,3.5,0,0
20151012,12.3,0,0,0
20151013,15,0,0,0
20151014,17.1,0,0,0
20151015,17.9,0,0,0
20151016,17.5,0,0,0
20151017,18.7,0,0,0
20151018,17.9,0,0,0
20151019,18.1,0,0,0
20151020,18.8,0,0,0
20151021,17.9,0,0,0
20151022,17.5,0,0,0
20151023,17.5,0,0,0
20151024,16.9,10.5,0,0
20151025,16.3,0,0,0
20151026,15,2,0,0
20151027,12.1,26.5,0,0
20151028,9.9,0,0,0
20151029,8.4,0.5,0,0
20151030,5.4,0,0,0
20151031,5.7,0,0,0
20151101,7,0,0,0
20151102,10.8,0,0,0
20151103,11.8,0,0,0
20151104,12.2,0,0,0
20151105,13.2,0,0,0
20151106,13.5,4.5,0,0
20151107,10.5,24.5,0,0
20151108,11.1,10.5,0,0
20151109,10.8,3.5,0,0
20151110,10,0,0,0
20151111,11.6,0,0,0
20151112,14.5,0,0,0
20151113,11.5,22.5,0,0
20151114,12.8,3.5,0,0
20151115,13.4,0,0,0
20151116,12.2,5.5,0,0
20151117,13.9,0,0,0
20151118,10.4,5.5,0,0
20151119,8.9,0,0,0
20151120,9.8,0,0,0
20151121,9.2,0,0,0
20151122,10.2,3.5,0,0
20151123,8.5,6.5,0,0
20151124,5.6,0.5,0,0
20151125,2.4,11,0,0
20151126,-2.7,0,0,0
20151127,-2.8,0,0,0
20151128,0.1,0.1,0,0
20151129,2.5,3,0,0
20151130,4.1,0,0,0
20151201,4,0,0,0
20151202,6,13.5,0,0
20151203,-0.7,7.1,6.5,6.5
20151204,-0.4,0,0,0
20151205,3.4,0,0,0
20151206,1.3,0,0,0
20151207,1.9,0,0,0
20151208,2.9,0,0,0
20151209,5,0,0,0
20151210,7.8,0.3,0,0
20151211,6.4,0,0,0
20151212,5.2,0,0,0
20151213,5.2,0,0,0
20151214,5,2.5,0,0
20151215,4.7,0.1,0,0
20151216,-1,0,0,0
20151217,-4.6,0,0,0
20151218,-3.3,0,0,0
20151219,-0.1,0,0,0
20151220,1.5,0,0,0
20151221,2.2,2,0,0
20151222,3.1,0,0,0
20151223,5.9,0.4,0,0
20151224,1.5,0,0,0
20151225,-0.8,0,0.2,0.2
20151226,0.9,0.7,0.8,1
20151227,-5.7,0,0,0
20151228,-5.7,0,0,0
20151229,-3.2,0,0,0
20151230,0.3,2.5,0,0
20151231,0.7,0,0,0
20160101,1.2,0,0,0
20160102,5.7,0,0,0
20160103,6.5,0,0,0
20160104,2,0,0,0
20160105,-2.7,0,0,0
20160106,-1.7,0,0,0
20160107,-3.4,0,0,0
20160108,-3.3,0,0,0
20160109,-2.1,0,0,0
20160110,0.3,0,0,0
20160111,-3.8,0,0,0
20160112,-5.2,0,0,0
20160113,-4.5,0.4,0.5,0.5
20160114,-3.4,0,0,0.4
20160115,-0.4,0,0,0
20160116,-0.2,0.1,0,0
20160117,1.7,0,0,0
20160118,-6.3,0.2,0.4,0.4
20160119,-12.8,0,0,0
20160120,-10.5,0,0,0
20160121,-7.1,0,0,0
20160122,-7.6,0,0,0
20160123,-11.5,0,0,0
20160124,-14.4,0,0,0
20160125,-9.4,0,0,0
20160126,-3.3,0.3,0.5,0.5
20160127,-1.1,0,0,0
20160128,-0.5,0,0,0
20160129,1.9,0,0,0
20160130,0.6,0,0,0
20160131,-3.9,0,0,0
20160201,-6,0,0,0
20160202,-5.3,0,0,0
20160203,-2.4,0,0,0
20160204,-0.7,0,0,0
20160205,-2.2,0,0,0
20160206,-3.1,0,0,0
20160207,-2.9,0,0,0
20160208,1.3,0,0,0
20160209,0.3,0,0,0
20160210,2.7,0,0,0
20160211,8.1,0.1,0,0
20160212,8.4,18,0,0
20160213,11,21,0,0
20160214,-2.6,2.5,0,0
20160215,-5.8,0,0,0
20160216,-2.7,0.8,1.2,1.2
20160217,0,0,0,0
20160218,3.5,0,0,0
20160219,2.3,0,0,0
20160220,1.3,0,0,0
20160221,-0.6,0,0,0
20160222,1.1,0,0,0
20160223,0.7,0.9,0.3,0.3
20160224,-3,0,0,0
20160225,-0.2,0,0,0
20160226,2.2,0,0,0
20160227,3.3,0.2,0,0
20160228,0.7,4.1,5,5
20160229,-3.8,0,0,4.3
20160301,-2.7,0,0,0
20160302,3.1,0,0,0
20160303,8.1,0,0,0
20160304,13.2,0.1,0,0
20160305,11.3,40,0,0
20160306,7.9,0.2,0,0
20160307,8.1,0,0,0
20160308,2.7,0,0,0
20160309,0.3,0,0,0
20160310,-1.1,0,0,0
20160311,-0.5,0,0,0
20160312,2,0,0,0
20160313,3.7,0.1,0,0
20160314,4.7,0,0,0
20160315,5.2,0,0,0
20160316,7.5,0,0,0
20160317,9.3,0,0,0
20160318,13.4,0,0,0
20160319,11.4,0,0,0
20160320,10.6,0,0,0
20160321,9.9,0,0,0
20160322,8,0,0,0
20160323,8.2,0,0,0
20160324,7.2,0,0,0
20160325,7.1,0,0,0
20160326,6.5,0,0,0
20160327,7.2,0,0,0
20160328,9.8,0,0,0
20160329,11.3,0.1,0,0
20160330,11.5,0,0,0
20160331,13.5,0,0,0
20160401,15.3,0,0,0
20160402,15,0,0,0
20160403,10.7,2,0,0
20160404,12.3,0,0,0
20160405,11.4,0,0,0
20160406,14.4,3,0,0
20160407,14.1,7.5,0,0
20160408,11.1,0,0,0
20160409,10.7,0,0,0
20160410,13.4,0,0,0
20160411,12.5,0,0,0
20160412,14.1,0,0,0
20160413,15.6,1,0,0
20160414,12.4,0,0,0
20160415,15,0,0,0
20160416,14.9,23.5,0,0
20160417,10.8,20.5,0,0
20160418,11.2,1.5,0,0
20160419,12,0,0,0
20160420,14.3,0.5,0,0
20160421,13.5,17,0,0
20160422,13.5,0,0,0
20160423,13.5,0,0,0
20160424,15.5,0,0,0
20160425,17.2,0,0,0
20160426,21.1,0,0,0
20160427,17.2,0,0,0
20160428,17.2,0,0,0
20160429,16.2,0.3,0,0
20160430,15.9,0,0,0
20160501,18.8,0,0,0
20160502,21.1,16.5,0,0
20160503,12.9,27,0,0
20160504,15.7,0,0,0
20160505,18.9,7.5,0,0
20160506,16.3,9.5,0,0
20160507,16.5,0,0,0
20160508,19.4,0,0,0
20160509,20.2,0,0,0
20160510,14.5,13.5,0,0
20160511,16.4,0,0,0
20160512,17.8,0,0,0
20160513,18.6,0.5,0,0
20160514,20.2,0,0,0
20160515,17.4,45,0,0
20160516,15.9,2.5,0,0
20160517,19.3,0,0,0
20160518,22.3,0,0,0
20160519,24.3,0,0,0
20160520,24,0,0,0
20160521,24.1,0,0,0
20160522,24.7,0,0,0
20160523,23.3,0,0,0
20160524,16.8,38.5,0,0
20160525,19.7,0,0,0
20160526,19.4,0,0,0
20160527,20.9,0,0,0
20160528,21.7,0,0,0
20160529,21.5,0,0,0
20160530,22.1,0,0,0
20160531,21.6,0,0,0
20160601,23.3,0,0,0
20160602,23.2,0,0,0
20160603,22.2,0,0,0
20160604,21.2,0,0,0
20160605,24.7,0,0,0
20160606,23.3,0,0,0
20160607,21.7,0.1,0,0
20160608,22.1,0,0,0
20160609,24.1,0,0,0
20160610,24.6,0,0,0
20160611,23.5,3,0,0
20160612,23.5,1.5,0,0
20160613,23.5,0,0,0
20160614,23.8,0,0,0
20160615,20.9,15.5,0,0
20160616,20.9,0,0,0
20160617,23.8,0,0,0
20160618,24.5,0,0,0
20160619,24.1,0,0,0
20160620,24.7,0,0,0
20160621,26,0,0,0
20160622,24.3,30.5,0,0
20160623,24.7,0.1,0,0
20160624,23.1,3.5,0,0
20160625,22.8,0,0,0
20160626,24.4,0,0,0
20160627,24.4,0,0,0
20160628,24.7,0,0,0
20160629,25.3,0,0,0
20160630,24.6,0.2,0,0
20160701,24,108.5,0,0
20160702,23.5,4,0,0
20160703,23.5,0,0,0
20160704,21.8,29.5,0,0
20160705,23.1,100.5,0,0
20160706,22.9,0,0,0
20160707,24,0,0,0
20160708,27.3,0,0,0
20160709,27.7,0,0,0
20160710,27.9,0,0,0
20160711,28.4,0,0,0
20160712,26.3,3,0,0
20160713,26.3,0,0,0
20160714,27.5,0.1,0,0
20160715,26.2,1.5,0,0
20160716,20.8,46.5,0,0
20160717,21.7,2.5,0,0
20160718,24.4,0.2,0,0
20160719,27.1,0,0,0
20160720,28.6,0,0,0
20160721,28.3,0,0,0
20160722,29.1,0,0,0
20160723,28.7,0.5,0,0
20160724,28,0.5,0,0
20160725,28.4,0,0,0
20160726,28.4,0,0,0
20160727,27.6,0.5,0,0
20160728,28,0.2,0,0
20160729,26.3,59.5,0,0
20160730,28.6,0.5,0,0
20160731,28.9,0.2,0,0
20160801,28.4,0,0,0
20160802,27.2,2,0,0
20160803,29.1,0,0,0
20160804,30.7,0,0,0
20160805,31.2,0,0,0
20160806,30.5,0,0,0
20160807,30.6,0,0,0
20160808,30.5,0,0,0
20160809,29.3,1,0,0
20160810,29.4,0,0,0
20160811,30.5,0,0,0
20160812,30.4,0,0,0
20160813,30.2,0,0,0
20160814,28.9,0.2,0,0
20160815,29.1,0,0,0
20160816,29.3,0.5,0,0
20160817,29.9,0,0,0
20160818,29.9,0,0,0
20160819,28.9,11.5,0,0
20160820,30.1,0,0,0
20160821,30.7,0,0,0
20160822,30.7,0.4,0,0
20160823,28.3,8,0,0
20160824,29.1,0,0,0
20160825,27.1,4.5,0,0
20160826,23,20,0,0
20160827,23.4,0,0,0
20160828,21,1.5,0,0
20160829,22.2,0,0,0
20160830,20.6,0,0,0
20160831,17.7,17.5,0,0
20160901,23.2,0,0,0
20160902,24.2,4.5,0,0
20160903,23.9,0.5,0,0
20160904,25.6,0,0,0
20160905,26.4,0,0,0
20160906,24.7,0,0,0
20160907,24.3,0,0,0
20160908,23,4.5,0,0
20160909,23.9,0,0,0
20160910,24.4,0,0,0
20160911,24.5,0,0,0
20160912,23.4,2.5,0,0
20160913,24.6,0,0,0
20160914,24.6,0,0,0
20160915,23.9,0,0,0
20160916,24.6,0,0,0
20160917,23.1,7,0,0
20160918,23.5,0,0,0
20160919,21.9,0,0,0
20160920,20.6,0,0,0
20160921,20.2,0,0,0
20160922,21.9,0,0,0
20160923,21.4,0,0,0
20160924,22.3,0,0,0
20160925,23,0,0,0
20160926,23.6,0,0,0
20160927,21,13.5,0,0
20160928,19.9,0.5,0,0
20160929,20.4,0,0,0
20160930,20.5,0,0,0
20161001,21.1,0,0,0
20161002,19,18.5,0,0
20161003,22.7,6.5,0,0
20161004,22,0,0,0
20161005,21.1,0,0,0
20161006,18,0,0,0
20161007,19.7,2,0,0
20161008,16.8,6,0,0
20161009,11.3,0,0,0
20161010,14,0,0,0
20161011,15.4,0,0,0
